rowid,pl_name,hostname,pl_orbper,pl_orblper,pl_orbtper,pl_orbsmax,pl_orbeccen,st_rad,st_mass
5533,CoRoT-17 b,CoRoT-17,3.7681,0.0,2454923.3093,0.0461,0.0,1.59,1.04
5534,WASP-39 b,WASP-39,4.0552941,0.0,,0.04828,0.0,0.939,0.913
5535,KOI-13 b,KOI-13,1.763588,5.0,,0.03641,0.00064,1.74,1.72
5536,HAT-P-30 b,HAT-P-30,2.8106,,,0.0419,0.04,,
5537,WASP-23 b,WASP-23,2.9444256,,,0.0376,0.062,0.765,0.78
5538,WASP-31 b,WASP-31,3.4059096,,,0.04659,0.0,1.252,1.163
5539,HAT-P-29 b,HAT-P-29,5.72319,159.0,2456464.1,0.0667,0.09,1.3,1.45
5540,HAT-P-28 b,HAT-P-28,3.257215,233.0,,0.0434,0.051,1.103,1.025
5541,HAT-P-27 b,HAT-P-27,3.039577,0.0,,0.04,0.0,0.864673,0.916
5542,HU Aqr AB b,HU Aqr,2390.0,,,3.6,0.0,,0.88
5543,HU Aqr AB c,HU Aqr,4368.0,3.4,2450299.4,5.4,0.51,,0.88
5544,WASP-41 b,WASP-41,3.0524,,,0.04022,0.0,0.83,0.81
5545,HD 38283 b,HD 38283,363.20001,,2450802.6,1.02,0.41,1.49,1.37
5546,alf Ari b,alf Ari,380.8,89.16,2451213.52,1.2,0.25,13.9,1.5
5547,MOA-2009-BLG-387L b,MOA-2009-BLG-387L,1980.0,,,1.8,,,0.19
5548,HD 10180 e,HD 10180,49.748,147.0,2454006.26,0.2699,0.051,1.109,1.06
5549,CoRoT-14 b,CoRoT-14,1.51214,,2454787.6702,0.027,0.0,1.21,1.13
5550,HD 10180 g,HD 10180,604.67,327.0,2454002.8,1.427,0.263,1.109,1.06
5551,GJ 3634 b,GJ 3634,2.64561,84.0,2454917.04,0.0287,0.08,0.43,0.45
5552,SR 12 AB c,SR 12 AB,,,,,,1.103075,
5553,Kepler-40 b,Kepler-40,6.87349,,,0.08,0.0,2.13,1.48
5554,HD 10180 f,HD 10180,122.744,327.0,2454024.67,0.4929,0.119,1.109,1.06
5555,HD 10180 h,HD 10180,2205.0,142.0,2453433.4,3.381,0.095,1.109,1.06
5556,HD 10180 c,HD 10180,5.75969,328.0,2454001.445,0.06412,0.073,1.109,1.06
5557,HD 10180 d,HD 10180,16.357,325.0,2454022.119,0.12859,0.131,1.109,1.06
5558,HD 113538 c,HD 113538,1818.0,280.0,2456741.0,2.44,0.2,0.53,0.585
5559,WD 0806-661 b,WD 0806-661,,,,2500.0,,,0.62
5560,HIP 78530 b,HIP 78530,,,,740.0,,2.10876,2.5
5561,HD 97658 b,HD 97658,9.4897116,-10.0,,0.0805,0.05,0.728,0.85
5562,HD 1690 b,HD 1690,533.0,122.0,2454449.0,1.36,0.64,21.66,1.86
5563,HD 113538 b,HD 113538,663.2,74.0,2455500.0,1.24,0.14,0.53,0.585
5564,Kepler-10 b,Kepler-10,0.8374907,,,0.01685,0.0,1.065,0.91
5565,HD 25171 b,HD 25171,1802.29,159.543,2457105.7,2.971,0.042,1.23,1.076
5566,HD 217786 b,HD 217786,1301.36009,100.167,2453432.026,2.446,0.311,1.27,1.14
5567,Kepler-11 f,Kepler-11,46.6888,8.58,,0.25,0.013,1.065,0.961
5568,HD 218566 b,HD 218566,225.7,44.0,2450360.0,0.69,0.3,0.85,0.76
5569,GJ 676 A b,GJ 676 A,1051.44521,87.073,2453307.813,1.735,0.319,0.69,0.626
5570,WASP-34 b,WASP-34,4.31768,319.8,2454647.55434,0.0524,0.04,0.91,0.96
5571,HAT-P-26 b,HAT-P-26,4.23452,46.0,,0.0479,0.12,0.87,1.12
5572,Kepler-11 b,Kepler-11,10.3039,71.46,,0.091,0.045,1.065,0.961
5573,HD 103197 b,HD 103197,47.84,0.0,,0.25,0.0,0.88,0.8
5574,Kepler-11 e,Kepler-11,31.9996,204.69,,0.195,0.012,1.065,0.961
5575,Kepler-11 g,Kepler-11,118.3807,97.0,,0.466,0.15,1.065,0.961
5576,Kepler-11 c,Kepler-11,13.0241,96.43,,0.107,0.026,1.065,0.961
5577,HD 102365 b,HD 102365,122.1,105.0,2450129.0,0.46,0.34,0.95138,0.85
5578,Kepler-11 d,Kepler-11,22.6845,102.52,,0.155,0.004,1.065,0.961
5579,MOA-2009-BLG-319L b,MOA-2009-BLG-319L,,,,2.03,,,0.524
5580,HIP 12961 b,HIP 12961,57.435,272.0,,0.25,0.17,0.65,0.69
5581,HD 177830 c,HD 177830,110.9,110.0,2450179.0,0.5137,0.3,2.62,1.47
5582,HD 90156 b,HD 90156,49.77,113.0,,0.25,0.31,0.920286,0.84
5583,HD 85390 b,HD 85390,799.52,250.0,,1.373,0.5,0.8,0.758
5584,HD 31253 b,HD 31253,466.0,244.0,2450660.0,1.26,0.3,1.75,1.7
5585,HD 156668 b,HD 156668,4.6455,36.0,2454718.57,0.05,0.0,0.72,0.772
5586,24 Sex b,24 Sex,452.8,9.2,2454762.0,1.333,0.09,4.9,1.54
5587,GSC 06214-00210 b,GSC 06214-00210,,,,320.0,,0.90484,0.9
5588,HD 200964 c,HD 200964,852.5,301.0,2455044.0,1.96,0.243,4.92,1.39
5589,HD 200964 b,HD 200964,606.3,133.0,2455350.0,1.565,0.087,4.92,1.39
5590,HAT-P-19 b,HAT-P-19,4.00878322,256.0,,0.04599,0.07,0.773,0.807
5591,WASP-38 b,WASP-38,6.87188,-22.2,,0.07522,0.03,1.52,1.76
5592,HAT-P-18 b,HAT-P-18,5.508023,120.0,2455706.7,0.0559,0.084,0.749,0.77
5593,24 Sex c,24 Sex,883.0,220.5,2454930.0,2.08,0.29,4.9,1.54
5594,WASP-37 b,WASP-37,3.577469,,,0.0446,0.0,1.003,0.925
5595,WASP-25 b,WASP-25,3.7648337,0.0,,0.0473,0.0,0.884,0.962
5596,Kepler-9 d,Kepler-9,1.592851,,,0.0273,0.0,1.02,1.07
5597,WASP-22 b,WASP-22,3.53269,27.0,,0.047,0.02,1.24,1.46
5598,KOI-217 b,KOI-217,3.90512,,,0.0477,0.0,0.86,0.95
5599,HR 8799 e,HR 8799,20815.6,,2449940.0,16.4,0.15,1.49338,1.51
5600,Ross 458 c,Ross 458,,,,1100.0,,0.562566,0.556419
5601,Kepler-8 b,Kepler-8,3.5224991,,,0.0474,0.0,1.486,1.213
5602,CoRoT-11 b,CoRoT-11,2.99433,,,0.0436,0.0,1.37,1.27
5603,HAT-P-15 b,HAT-P-15,10.8635,262.0,,0.0965,0.19,1.07,1.0
5604,WASP-32 b,WASP-32,2.71866,130.0,,0.0394,0.0,0.95,0.72
5605,HAT-P-24 b,HAT-P-24,3.35524,197.0,,0.04651,0.07,1.38,1.37
5606,CoRoT-13 b,CoRoT-13,4.03519,,,0.051,0.0,1.01,1.09
5607,HD 156411 b,HD 156411,842.2,45.0,2454356.0,1.88,0.22,2.16,1.25
5608,HD 148156 b,HD 148156,1027.0,35.0,2454707.0,2.45,0.52,1.21,1.22
5609,HD 44219 b,HD 44219,472.0,145.0,2454147.0,1.26,0.41,1.32,1.2
5610,HD 8535 b,HD 8535,1313.0,61.0,2454537.0,2.45,0.15,1.19,1.13
5611,HD 6718 b,HD 6718,2496.0,286.0,2454357.0,3.55,0.1,0.95,1.08
5612,XO-4 b,XO-4,4.12508,240.0,,0.05524,0.0,1.45,1.1
5613,WASP-29 b,WASP-29,3.92273,,,0.0457,0.03,0.79,0.77
5614,HD 290327 b,HD 290327,2443.0,268.0,2455326.0,3.43,0.08,0.95,0.84
5615,HD 43197 b,HD 43197,308.92072,268.525,2452535.102,0.882,0.742,1.0,0.96
5616,HD 28254 b,HD 28254,1333.0,289.0,2454246.0,2.45,0.95,1.48,1.1
5617,HD 109246 b,HD 109246,68.27,235.0,2454824.6,0.33,0.12,1.07,1.2
5618,HD 34445 b,HD 34445,1049.0,104.0,2453781.0,2.07,0.27,1.38,1.14
5619,HD 13931 b,HD 13931,4218.0,-6.0,2454494.0,5.15,0.02,1.25,1.3
5620,HD 126614 b,HD 126614,1257.25303,304.917,2450124.747,2.249,0.548,1.369794,0.96
5621,Kepler-9 c,Kepler-9,38.9853,167.5,,0.227,0.06691,0.958,1.022
5622,NN Ser c,NN Ser,5573.55,43.0,2454016.0,5.35,0.08,,0.535
5623,HD 102956 b,HD 102956,6.4947,301.0,2455351.45,0.0807,0.037,4.55,1.66
5624,NN Ser d,NN Ser,2883.5,-111.0,2458106.0,3.43,0.19,,0.535
5625,Kepler-9 b,Kepler-9,19.23891,357.0,,0.143,0.0609,0.958,1.022
5626,GJ 179 b,GJ 179,2288.0,153.0,2455140.0,2.41,0.21,0.38,0.357
5627,CoRoT-12 b,CoRoT-12,2.828042,105.0,,0.04016,0.07,1.116,1.078
5628,HAT-P-16 b,HAT-P-16,2.77596,214.0,,0.0413,0.036,1.237,1.218
5629,CoRoT-10 b,CoRoT-10,13.2406,218.9,2454990.85,0.1055,0.53,0.79,0.89
5630,WASP-21 b,WASP-21,4.322482,,,0.052,0.0,1.06,1.01
5631,WASP-26 b,WASP-26,2.7566,,,0.04,0.0,1.22,0.86
5632,WASP-33 b,WASP-33,1.21987,,,0.0239,0.0,1.444,1.495
5633,WASP-24 b,WASP-24,2.34121,70.0,,0.03651,0.0,1.42,1.43
5634,CoRoT-8 b,CoRoT-8,6.21229,,,0.063,0.0,0.77,0.88
5635,HD 145457 b,HD 145457,176.13,-48.6,2453347.1,0.762,0.111,9.9,1.9
5636,GJ 876 e,GJ 876,124.26,239.0,2450602.093,0.3343,0.055,0.3,0.32
5637,HD 180314 b,HD 180314,394.73,-56.3,2453570.6,1.448,0.247,9.2,2.6
5638,WASP-8 b,WASP-8,8.15872,274.215,2454679.33392,0.0801,0.31,1.03,1.34
5639,HD 8673 b,HD 8673,1644.69097,323.459,2451132.902,2.97,0.73,1.50225,1.28
5640,HD 38801 b,HD 38801,685.25,97.115,2456752.9,1.623,0.017,2.029,1.207
5641,HD 206610 b,HD 206610,673.2,334.0,2454724.0,1.74,0.1,6.12,1.55
5642,HD 212771 b,HD 212771,380.7,29.0,2454920.0,1.19,0.076,5.27,1.56
5643,HAT-P-14 b,HAT-P-14,4.62767,106.1,,0.0596,0.11,1.82,2.65
5644,HD 181342 b,HD 181342,564.1,290.0,2461090.0,1.592,0.022,4.71,1.69
5645,GJ 1148 b,GJ 1148,41.38,258.1,,0.166,0.38,0.358519,0.344045
5646,2MASS J04414489+2301513 b,2MASS J04414489+2301513,,,,15.0,,0.231916,0.019
5647,HD 95089 b,HD 95089,464.4,301.0,2440070.0,1.36,0.119,5.08,1.54
5648,HD 4313 b,HD 4313,356.21,102.0,2454816.0,1.157,0.147,5.14,1.63
5649,HD 180902 b,HD 180902,510.9,181.0,2455055.0,1.4,0.107,4.16,1.41
5650,HD 136418 b,HD 136418,464.29999,12.0,2455228.0,1.29,0.25,3.78,1.48
5651,HD 134987 c,HD 134987,5000.0,195.0,2461100.0,5.8,0.12,1.25,1.1
5652,HD 9446 c,HD 9446,192.9,100.0,2454510.0,0.654,0.06,1.0,1.0
5653,Kepler-7 b,Kepler-7,4.8854892,,,0.06067,0.0,1.966,1.359
5654,Kepler-4 b,Kepler-4,3.21346,,,0.0456,0.0,1.487,1.223
5655,47 UMa d,47 UMa,14002.0,110.0,2451736.0,11.6,0.16,1.21334,1.06
5656,Kepler-6 b,Kepler-6,3.2346996,,,0.04852,0.0,1.391,1.209
5657,Kepler-5 b,Kepler-5,3.5484657,,,0.0538,0.0,1.793,1.374
5658,HD 9446 b,HD 9446,30.052,215.0,2454854.4,0.189,0.2,1.0,1.0
5659,HD 125612 c,HD 125612,4.15466,149.669,2453187.024,0.051,0.149,1.07,1.05
5660,HD 181720 b,HD 181720,956.0,177.0,2453631.0,1.85,0.26,1.5,1.03
5661,HD 215497 b,HD 215497,3.93404,96.0,2454858.95,0.05,0.16,0.85,0.67
5662,CoRoT-9 b,CoRoT-9,95.272656,41.0,2454603.3447,0.4021,0.133,0.96,0.96
5663,HD 86226 b,HD 86226,1628.0,225.0,2454821.0,2.73,0.059,1.053,1.019
5664,HIP 5158 b,HIP 5158,345.72,-108.0,2454580.49,0.89,0.52,0.75,0.78
5665,MOA-2008-BLG-310L b,MOA-2008-BLG-310L,,,,1.1,,,0.21
5666,BD-08 2823 b,BD-08 2823,5.6,30.0,2454637.7,0.06,0.15,0.71,0.5
5667,HD 190984 b,HD 190984,4885.0,318.0,2449572.0,5.5,0.57,1.53,0.91
5668,BD-08 2823 c,BD-08 2823,237.6,-233.0,2454193.0,0.68,0.19,0.71,0.74
5669,HD 175167 b,HD 175167,1175.0,329.0,2457195.0,2.4,0.51,1.75,1.09
5670,HD 215497 c,HD 215497,566.0,42.0,2454431.0,1.31,0.47,0.85,0.92
5671,HD 129445 b,HD 129445,1840.0,163.0,2453093.0,2.9,0.7,1.175816,0.99
5672,HD 125612 d,HD 125612,2822.72698,315.896,2451711.277,3.982,0.115,1.07,1.05
5673,HD 164604 b,HD 164604,641.472,65.4,2452674.0,1.331,0.35,0.77124,0.77
5674,HD 152079 b,HD 152079,2918.92,332.905,2456173.2,4.187,0.532,1.128,1.147
5675,CoRoT-6 b,CoRoT-6,8.886593,,,0.0855,0.1,1.025,1.05
5676,OGLE-2007-BLG-368L b,OGLE-2007-BLG-368L,,,,2.8,,,0.64
5677,HD 171238 b,HD 171238,1515.0,46.9,2455905.0,2.518,0.358,1.01,0.92
5678,HD 204313 b,HD 204313,2041.11539,286.99,2449883.77,3.185,0.1,1.1,1.03
5679,HAT-P-11 b,HAT-P-11,4.888,28.0,2454957.15,0.05258,0.251,0.683,0.811
5680,GJ 649 b,GJ 649,600.1,3.0,2412876.0,1.112,0.083,0.5,0.51
5681,HD 147018 b,HD 147018,44.236,-24.03,2454459.49,0.2388,0.4686,0.937948,0.927
5682,HD 147018 c,HD 147018,1008.0,-133.1,2455301.0,1.922,0.133,0.937948,0.927
5683,HIP 79431 b,HIP 79431,111.7,287.4,2454980.3,0.36,0.29,0.478625,0.49
5684,gam1 Leo b,gam1 Leo,428.5,206.7,2451236.0,1.19,0.144,31.88,1.23
5685,61 Vir d,61 Vir,123.01,314.0,,0.476,0.35,0.963,0.942
5686,DP Leo b,DP Leo,10220.0,-78.0,2453025.0,8.19,0.39,0.0115,0.69
5687,HD 1461 b,HD 1461,5.77152,-10.0,2450366.936,0.0634,0.172,1.152288,1.02
5688,61 Vir b,61 Vir,4.215,105.0,,0.050201,0.12,0.963,0.942
5689,61 Vir c,61 Vir,38.021,341.0,,0.2175,0.14,0.963,0.942
5690,WASP-19 b,WASP-19,0.78883852,51.0,,0.01652,0.0126,1.006,0.965
5691,WASP-17 b,WASP-17,3.73543,-82.6,,0.0515,0.0,1.49,2.28
5692,BD+20 2457 b,BD+20 2457,379.63,207.64,2454677.03,1.45,0.15,49.0,2.8
5693,GJ 1214 b,GJ 1214,1.580404531,77.0,2459639.725,0.01505,0.0062,0.2162,0.182
5694,HAT-P-13 b,HAT-P-13,2.91625,210.0,2455176.53877,0.04383,0.0133,,
5695,HAT-P-13 c,HAT-P-13,446.27,175.29,2455312.8,1.258,0.6616,,
5696,HD 240210 b,HD 240210,501.75,277.59,2454487.38,1.16,0.15,25.456816,0.82
5697,BD+14 4559 b,BD+14 4559,268.94,87.64,2453293.71,0.78,0.29,0.86,0.49
5698,30 Ari B b,30 Ari B,335.10001,307.0,2454538.0,0.99,0.29,1.41,1.93
5699,BD+20 2457 c,BD+20 2457,621.99,126.02,2453866.95,2.01,0.18,49.0,2.8
5700,HAT-P-12 b,HAT-P-12,3.2130598,354.3,2464187.027,0.0384,0.0,0.701,0.733
5701,GJ 581 e,GJ 581,3.1481,226.0,2454716.8,0.02799,0.012,0.302,0.295
5702,CoRoT-5 b,CoRoT-5,4.0378962,-128.34,,0.04947,0.09,1.186,1.0
5703,HD 148427 b,HD 148427,331.5,277.0,2453991.0,1.04,0.16,3.86,1.64
5704,HD 87883 b,HD 87883,3006.0,282.1,2456913.0,3.77,0.72,0.798557,0.8
5705,HD 86264 b,HD 86264,1488.79123,313.959,2450646.688,2.763,0.821,1.88,1.26
5706,CoRoT-7 c,CoRoT-7,3.698,180.0,2455953.3,0.046,0.0,0.864273,0.899
5707,HAT-P-8 b,HAT-P-8,3.07634,116.0,,0.04496,0.0,1.57,1.27
5708,CoRoT-7 b,CoRoT-7,0.85359163,160.0,2454398.21,0.017016,0.0,0.83,0.82
5709,HD 30562 b,HD 30562,1157.0,78.4,2450131.5,2.34,0.76,1.61,1.12
5710,11 UMi b,11 UMi,516.21997,117.63,2452861.04,1.53,0.08,29.79,2.78
5711,HD 89307 b,HD 89307,2166.0,14.0,2450228.0,3.27,0.2,1.1,1.27
5712,HD 32518 b,HD 32518,157.35,-35.4,2454375.2,0.594,0.028,10.22,1.13
5713,HD 179079 b,HD 179079,14.479,308.0,2463211.3,0.1214,0.049,1.63,1.14
5714,HD 73534 b,HD 73534,1750.0,168.0,2457100.0,2.99,0.126,2.58,1.16
5715,WASP-16 b,WASP-16,3.1186,97.0,,0.0415,0.0,1.14,1.78
5716,HD 110014 b,HD 110014,835.477,290.6,2451796.9065,2.14,0.462,20.9,2.17
5717,WASP-18 b,WASP-18,0.94145223,-85.0,,0.02024,0.0051,1.319,1.294
5718,HIP 14810 d,HIP 14810,981.8,247.0,2464194.0,1.94,0.185,1.07,1.01
5719,WASP-11 b,WASP-11,3.72247,,,0.0435,0.0,,
5720,WASP-13 b,WASP-13,4.35301,,,0.05362,0.0,1.37,0.72
5721,MOA-2007-BLG-400L b,MOA-2007-BLG-400L,,,,5.9,,,0.69
5722,HD 96167 b,HD 96167,498.04,290.1,2453061.1,1.332,0.685,1.94,1.27
5723,WASP-15 b,WASP-15,3.7521,240.0,,0.05165,0.0,1.48,1.18
5724,HD 16417 b,HD 16417,17.24,77.0,2450099.74,0.14,0.2,1.639984,1.2
5725,HD 139357 b,HD 139357,1124.79139,235.995,2452470.581,2.949,0.099,11.47,2.69
5726,HD 16175 b,HD 16175,990.0,221.5,2455801.4,2.12,0.6,1.72,1.63
5727,HD 7924 b,HD 7924,5.39792,-8.0,2454727.27,0.06,0.06,0.78,0.65
5728,OGLE2-TR-L9 b,OGLE2-TR-L9,2.4855335,,,0.0308,,1.53,1.52
5729,HD 48265 b,HD 48265,778.51,308.313,2456036.7,1.814,0.211,1.901,1.312
5730,HD 181433 b,HD 181433,9.3743,210.4,2452939.16,0.08,0.4,0.79,0.63
5731,HD 102272 b,HD 102272,127.58,118.0,2452146.0,0.51,0.05,10.3,1.45
5732,HD 181433 d,HD 181433,2172.0,-30.0,2452154.0,3.0,0.48,0.79,0.78
5733,HD 181433 c,HD 181433,962.0,21.4,2453235.0,1.76,0.28,0.79,0.78
5734,BD-17 63 b,BD-17 63,655.57,113.8,2457250.5,1.34,0.5439,0.74,0.741
5735,HD 73267 b,HD 73267,1257.99159,228.102,2451822.849,2.229,0.261,0.909,0.93
5736,WASP-12 b,WASP-12,1.091418901,272.7,,0.0234,0.0447,1.69,1.325
5737,HD 183263 c,HD 183263,4667.97841,297.163,2451487.545,5.585,0.051,1.23,1.06
5738,HD 11964 c,HD 11964,37.91,102.0,2454370.0,0.229,0.3,2.00971,0.91
5739,HD 45364 b,HD 45364,225.79,92.0,2453374.0,0.6793,0.067,0.89,0.82
5740,HD 47186 c,HD 47186,1353.6,26.0,2452010.0,2.395,0.249,1.08,0.96
5741,HD 45364 c,HD 45364,345.43,244.0,2453306.0,0.902,0.019,0.89,0.82
5742,HD 47186 b,HD 47186,4.0845,59.0,2454566.95,0.05,0.04,1.08,0.96
5743,HD 143361 b,HD 143361,1039.15,241.889,2456805.8,1.988,0.197,0.916,0.968
5744,HD 11506 c,HD 11506,223.92,-120.0,2454127.0,0.771,0.228,1.24,1.22
5745,HD 145377 b,HD 145377,103.95,138.1,2454635.4,0.45,0.31,1.05,1.2
5746,HD 153950 b,HD 153950,499.39999,308.2,2454502.0,1.28,0.34,1.28,1.25
5747,HD 20868 b,HD 20868,380.85001,356.2,2454451.52,0.95,0.75,0.76,0.39
5748,HD 187123 c,HD 187123,3810.0,243.0,2453580.04,4.89,0.252,1.15043,1.04
5749,WASP-10 b,WASP-10,3.0927616,165.6,,0.03781,0.0473,0.698,0.75
5750,WASP-14 b,WASP-14,2.24375,251.61,,0.037,0.09,1.4,1.62
5751,FU Tau b,FU Tau,,,,800.0,,,0.05
5752,HD 40307 d,HD 40307,20.432,17.2,,0.1321,0.07,0.716684,0.77
5753,bet Pic b,bet Pic,8617.50952,21.835,2448022.339,10.018,0.106,1.54416,1.795
5754,HD 285968 b,HD 285968,8.7836,0.0,2454399.79,0.066,0.0,0.478214,0.5
5755,HD 173416 b,HD 173416,322.03,-117.9,2454735.0,1.158,0.208,13.5,2.0
5756,HAT-P-9 b,HAT-P-9,3.92281072,152.0,2457811.72,0.05287,0.084,1.338,1.281
5757,HD 40307 c,HD 40307,9.6184,234.9,,0.0799,0.06,0.716684,0.77
5758,HD 40307 b,HD 40307,4.3123,194.8,,0.0468,0.2,0.716684,0.77
5759,WASP-7 b,WASP-7,4.9546416,109.0,,0.0617,0.034,1.432,1.276
5760,GJ 832 b,GJ 832,3853.0,207.0,2456696.0,3.7,0.05,0.441557,0.45
5761,HD 60532 b,HD 60532,201.9,-3.7,2454594.7,0.77,0.26,2.57,1.5
5762,1RXS J160929.1-210524 b,1RXS J160929.1-210524,,,,330.0,,1.31316,0.85
5763,14 And b,14 And,186.76,0.0,2452853.0,0.775,0.0,11.55,1.78
5764,6 Lyn b,6 Lyn,919.86,121.0,2453537.3,2.028,0.042,4.94,1.32
5765,HD 60532 c,HD 60532,600.1,179.8,2454973.0,1.6,0.03,2.57,1.5
5766,81 Cet b,81 Cet,1005.57,-166.7,2453458.4,2.104,0.037,11.21,1.23
5767,CoRoT-3 b,CoRoT-3,4.2568,,,0.05783,0.0,1.56,1.37
5768,HR 8799 d,HR 8799,37000.0,,2438859.0,24.0,0.6,1.49338,1.5
5769,HR 8799 b,HR 8799,170000.0,,2453936.0,68.0,,1.49338,1.5
5770,CT Cha b,CT Cha,,,,440.0,,1.679694,
5771,HR 8799 c,HR 8799,69000.0,,2396093.0,38.0,0.5,1.49338,1.5
5772,HD 154672 b,HD 154672,163.94,265.28,2454520.0,0.6,0.61,1.32,1.18
5773,HD 205739 b,HD 205739,279.8,301.0,2453390.7,0.896,0.27,1.33,1.22
5774,XO-5 b,XO-5,4.1877558,331.01,2464186.946,0.0515,0.0,1.13,1.04
5775,MOA-2007-BLG-192L b,MOA-2007-BLG-192L,,,,0.62,,,0.06
5776,CoRoT-4 b,CoRoT-4,9.20205,,,0.09,0.0,1.17,1.16
5777,OGLE-TR-182 b,OGLE-TR-182,3.9791,,,0.051,0.0,1.14,1.14
5778,HD 45652 b,HD 45652,44.073,227.7,2463720.92,0.237,0.607,0.94,0.92
5779,xi Aql b,xi Aql,136.97,0.0,2453001.0,0.625,0.059,10.86,1.74
5780,18 Del b,18 Del,982.85,64.11,2454356.1,2.476,0.024,8.8,2.1
5781,HD 81688 b,HD 81688,183.93,-14.4,2454354.4,0.648,0.04,11.13,1.07
5782,HAT-P-7 b,HAT-P-7,2.20474,204.0,,0.03809,0.0,2.0,1.56
5783,WASP-5 b,WASP-5,1.6284279,34.38,,0.0267,0.038,1.029,0.96
5784,CoRoT-2 b,CoRoT-2,1.7429935,102.0,2454237.53562,0.02798,0.0143,0.906,0.96
5785,CoRoT-1 b,CoRoT-1,1.5089557,,,0.02752,0.0,1.11,0.95
5786,XO-3 b,XO-3,3.19154,349.35,2454024.7278,0.0476,0.29,1.54,0.58
5787,WASP-3 b,WASP-3,1.84683,79.0,,0.0315,0.0,1.44,1.62
5788,OGLE-TR-211 b,OGLE-TR-211,3.67724,,,0.051,0.0,1.64,1.33
5789,HD 4113 b,HD 4113,526.5239,319.514,2451145.39,1.28,0.899,1.077514,1.008
5790,Lupus-TR-3 b,Lupus-TR-3,3.91405,,,0.0464,0.0,0.82,0.87
5791,HD 167042 b,HD 167042,417.67,54.4,2452935.5,1.22,0.01,4.63,1.39
5792,HD 156846 b,HD 156846,359.51001,51.62,2455076.686,1.12,0.85,1.9,1.38
5793,WASP-4 b,WASP-4,1.338230994,,,,,,
5794,kap CrB b,kap CrB,1253.68,177.6,2451743.5,2.5,0.04,4.68,1.33
5795,55 Cnc f,55 Cnc,260.58,100.0,2447488.0,0.802,0.063,0.98,1.015
5796,HD 196885 A b,HD 196885 A,1333.0,78.0,2451992.0,2.37,0.48,1.31,1.28
5797,USco CTIO 108 b,USco CTIO 108,,,,670.0,,0.345365,0.06
5798,HAT-P-6 b,HAT-P-6,3.85298,94.1,,0.05239,0.0,1.62,1.79
5799,OGLE-2006-BLG-109L c,OGLE-2006-BLG-109L,4927.5,,,4.5,0.15,,0.51
5800,11 Com b,11 Com,323.21,91.33,2454519.4,1.178,0.238,13.76,2.09
5801,OGLE-2006-BLG-109L b,OGLE-2006-BLG-109L,1788.5,,,2.3,,,0.51
5802,XO-2 N b,XO-2 N,2.61586178,261.0,,0.0368,0.028,,
5803,HD 5319 b,HD 5319,637.1,158.0,2456382.0,1.57,0.092,4.06,1.27
5804,HAT-P-5 b,HAT-P-5,2.78849,,,0.04073,0.0,1.12,1.04
5805,HD 75898 b,HD 75898,422.82,-116.8,2463299.0,1.2025,0.105,1.55,1.295
5806,HD 125612 b,HD 125612,557.69994,44.032,2452663.845,1.349,0.446,1.07,1.05
5807,HD 170469 b,HD 170469,1145.0,34.0,2451669.0,2.24,0.11,1.24,1.1
5808,HAT-P-2 b,HAT-P-2,5.6335158,188.01,2463982.4915,0.06814,0.5172,1.39,1.33
5809,GJ 317 b,GJ 317,695.69,11.3,2450988.9,1.138,0.0826,0.403,0.402
5810,HD 231701 b,HD 231701,141.63,68.0,2463330.6,0.567,0.13,1.53,1.21
5811,HD 17156 b,HD 17156,21.2164294,122.06,2458788.1332,0.1632,0.6772,1.517,1.285
5812,HD 171028 b,HD 171028,550.0,304.0,2454187.0,1.32,0.59,2.47,1.53
5813,HD 11506 b,HD 11506,1617.7,-140.7,2463391.8,2.885,0.379,1.24,1.22
5814,HAT-P-4 b,HAT-P-4,3.056536,97.4,2464187.86,0.04438,0.0,1.596,1.248
5815,HD 17092 b,HD 17092,359.89999,347.4,2452969.5,1.31,0.17,13.58,6.73
5816,GJ 674 b,GJ 674,4.6938,143.0,2453780.085,0.039,0.2,0.36463,0.35
5817,HD 43691 b,HD 43691,36.9987,292.7,2463048.04,0.238,0.0796,1.6,1.32
5818,TrES-4 b,TrES-4,3.55395,80.6,,0.05084,0.0,1.66,1.08
5819,HD 132406 b,HD 132406,908.0,239.0,2457164.0,1.98,0.25,1.34,0.973
5820,4 UMa b,4 UMa,270.27,28.6,2455958.1,0.877,0.453,18.11,1.234
5821,BD-13 2130 b,BD-13 2130,714.29999,18.0,2453213.0,1.66,0.21,19.17,2.12
5822,V0391 Peg b,V0391 Peg,1170.0,,,1.7,0.0,0.23,0.5
5823,HAT-P-3 b,HAT-P-3,2.8997,107.7,2464187.008,0.03866,0.0,0.87,1.06
5824,HD 100777 b,HD 100777,383.0,204.0,2454224.0,1.06,0.38,1.04,1.08
5825,HD 192699 b,HD 192699,340.94,87.0,2454079.0,1.063,0.082,4.41,1.38
5826,HD 221287 b,HD 221287,456.1,98.0,2453263.0,1.25,0.08,1.13864,1.25
5827,HD 155358 c,HD 155358,391.9,180.0,2455345.4,1.02,0.16,1.38,0.92
5828,HD 210702 b,HD 210702,355.5,112.4,2452189.9,1.079,0.071,4.54,1.33
5829,HD 155358 b,HD 155358,194.3,143.0,2451224.8,0.63,0.17,1.38,1.15
